# MANE Select GRCh38 v1.5: every gene, symbol and HGNC id.
# source MANE.GRCh38.v1.5.summary.txt.gz sha256 d10ace2720681a3b2e0eefd9da4f551274a6b4141ac9bfd6a2565dfb6e9ad55c
symbol	hgnc_id
SLC25A4	HGNC:10990
SLC25A40	HGNC:29680
SLC25A41	HGNC:28533
SLC25A42	HGNC:28380
SLC25A43	HGNC:30557
SLC25A44	HGNC:29036
SLC25A45	HGNC:27442
SLC25A46	HGNC:25198
SLC25A47	HGNC:20115
SLC25A48	HGNC:30451
SLC25A5	HGNC:10991
SLC25A51	HGNC:23323
SLC25A52	HGNC:23324
SLC25A53	HGNC:31894
SLC25A6	HGNC:10992
SLC26A1	HGNC:10993
SLC26A11	HGNC:14471
SLC26A2	HGNC:10994
SLC26A3	HGNC:3018
SLC26A4	HGNC:8818
SLC26A5	HGNC:9359
SLC26A6	HGNC:14472
SLC26A7	HGNC:14467
SLC26A8	HGNC:14468
SLC26A9	HGNC:14469
SLC27A1	HGNC:10995
SLC27A2	HGNC:10996
SLC27A3	HGNC:10997
SLC27A4	HGNC:10998
SLC27A5	HGNC:10999
SLC27A6	HGNC:11000
SLC28A1	HGNC:11001
SLC28A2	HGNC:11002
SLC28A3	HGNC:16484
SLC29A1	HGNC:11003
SLC29A2	HGNC:11004
SLC29A3	HGNC:23096
SLC29A4	HGNC:23097
SLC2A1	HGNC:11005
SLC2A10	HGNC:13444
SLC2A11	HGNC:14239
SLC2A12	HGNC:18067
SLC2A13	HGNC:15956
SLC2A14	HGNC:18301
SLC2A2	HGNC:11006
SLC2A3	HGNC:11007
SLC2A4	HGNC:11009
SLC2A4RG	HGNC:15930
SLC2A5	HGNC:11010
SLC2A6	HGNC:11011
SLC2A7	HGNC:13445
SLC2A8	HGNC:13812
SLC2A9	HGNC:13446
SLC30A1	HGNC:11012
SLC30A10	HGNC:25355
SLC30A2	HGNC:11013
SLC30A3	HGNC:11014
SLC30A4	HGNC:11015
SLC30A5	HGNC:19089
SLC30A6	HGNC:19305
SLC30A7	HGNC:19306
SLC30A8	HGNC:20303
SLC30A9	HGNC:1329
SLC31A1	HGNC:11016
SLC31A2	HGNC:11017
SLC32A1	HGNC:11018
SLC33A1	HGNC:95
SLC33A2	HGNC:25157
SLC34A1	HGNC:11019
SLC34A2	HGNC:11020
SLC34A3	HGNC:20305
SLC35A1	HGNC:11021
SLC35A2	HGNC:11022
SLC35A3	HGNC:11023
SLC35A4	HGNC:20753
SLC35A5	HGNC:20792
SLC35B1	HGNC:20798
SLC35B2	HGNC:16872
SLC35B3	HGNC:21601
SLC35B4	HGNC:20584
SLC35C1	HGNC:20197
SLC35D1	HGNC:20800
SLC35D2	HGNC:20799
SLC35D3	HGNC:15621
SLC35D4	HGNC:31723
SLC35E1	HGNC:20803
SLC35E2B	HGNC:33941
SLC35E3	HGNC:20864
SLC35E4	HGNC:17058
SLC35F1	HGNC:21483
SLC35F2	HGNC:23615
SLC35F3	HGNC:23616
SLC35F4	HGNC:19845
SLC35F5	HGNC:23617
SLC35F6	HGNC:26055
SLC35G1	HGNC:26607
SLC35G2	HGNC:28480
SLC35G3	HGNC:26848
SLC35G4	HGNC:31043
SLC35G5	HGNC:15546
SLC35G6	HGNC:31351
SLC35H1	HGNC:17117
SLC36A1	HGNC:18761
SLC36A2	HGNC:18762
SLC36A3	HGNC:19659
SLC36A4	HGNC:19660
SLC37A1	HGNC:11024
SLC37A2	HGNC:20644
SLC37A3	HGNC:20651
SLC37A4	HGNC:4061
SLC38A1	HGNC:13447
SLC38A10	HGNC:28237
SLC38A11	HGNC:26836
SLC38A12	HGNC:25984
SLC38A2	HGNC:13448
SLC38A3	HGNC:18044
SLC38A4	HGNC:14679
SLC38A5	HGNC:18070
SLC38A6	HGNC:19863
SLC38A7	HGNC:25582
SLC38A8	HGNC:32434
SLC38A9	HGNC:26907
SLC39A1	HGNC:12876
SLC39A10	HGNC:20861
SLC39A11	HGNC:14463
SLC39A12	HGNC:20860
SLC39A13	HGNC:20859
SLC39A14	HGNC:20858
SLC39A2	HGNC:17127
SLC39A3	HGNC:17128
SLC39A4	HGNC:17129
SLC39A5	HGNC:20502
SLC39A6	HGNC:18607
SLC39A7	HGNC:4927
SLC39A8	HGNC:20862
SLC39A9	HGNC:20182
SLC3A1	HGNC:11025
SLC3A2	HGNC:11026
SLC40A1	HGNC:10909
SLC41A1	HGNC:19429
SLC41A2	HGNC:31045
SLC41A3	HGNC:31046
SLC43A1	HGNC:9225
SLC43A2	HGNC:23087
SLC43A3	HGNC:17466
SLC44A1	HGNC:18798
SLC44A2	HGNC:17292
SLC44A3	HGNC:28689
SLC44A4	HGNC:13941
SLC44A5	HGNC:28524
SLC45A1	HGNC:17939
SLC45A2	HGNC:16472
SLC45A3	HGNC:8642
SLC45A4	HGNC:29196
SLC46A1	HGNC:30521
SLC46A2	HGNC:16055
SLC46A3	HGNC:27501
SLC47A1	HGNC:25588
SLC47A2	HGNC:26439
SLC48A1	HGNC:26035
SLC49A3	HGNC:26177
SLC49A4	HGNC:16628
SLC4A1	HGNC:11027
SLC4A10	HGNC:13811
SLC4A11	HGNC:16438
SLC4A1AP	HGNC:13813
SLC4A2	HGNC:11028
SLC4A3	HGNC:11029
SLC4A4	HGNC:11030
SLC4A5	HGNC:18168
SLC4A7	HGNC:11033
SLC4A8	HGNC:11034
SLC4A9	HGNC:11035
SLC50A1	HGNC:30657
SLC51A	HGNC:29955
SLC51B	HGNC:29956
SLC52A1	HGNC:30225
SLC52A2	HGNC:30224
SLC52A3	HGNC:16187
SLC5A1	HGNC:11036
SLC5A10	HGNC:23155
SLC5A11	HGNC:23091
SLC5A12	HGNC:28750
SLC5A2	HGNC:11037
SLC5A3	HGNC:11038
SLC5A4	HGNC:11039
SLC5A5	HGNC:11040
SLC5A6	HGNC:11041
SLC5A7	HGNC:14025
SLC5A8	HGNC:19119
SLC5A9	HGNC:22146
SLC60A1	HGNC:25433
SLC60A2	HGNC:21053
SLC61A1	HGNC:28156
SLC66A1	HGNC:26001
SLC66A2	HGNC:26188
SLC66A3	HGNC:28503
SLC67A1	HGNC:10964
SLC67A2	HGNC:28158
SLC68A1	HGNC:26196
SLC6A1	HGNC:11042
SLC6A11	HGNC:11044
SLC6A12	HGNC:11045
SLC6A13	HGNC:11046
SLC6A14	HGNC:11047
SLC6A15	HGNC:13621
SLC6A16	HGNC:13622
SLC6A17	HGNC:31399
SLC6A18	HGNC:26441
SLC6A19	HGNC:27960
SLC6A2	HGNC:11048
SLC6A20	HGNC:30927
SLC6A3	HGNC:11049
SLC6A4	HGNC:11050
SLC6A5	HGNC:11051
SLC6A6	HGNC:11052
SLC6A7	HGNC:11054
SLC6A8	HGNC:11055
SLC6A9	HGNC:11056
SLC71A1	HGNC:23363
SLC71A2	HGNC:23376
SLC75A1	HGNC:16894
SLC7A1	HGNC:11057
SLC7A10	HGNC:11058
SLC7A11	HGNC:11059
SLC7A13	HGNC:23092
SLC7A14	HGNC:29326
SLC7A2	HGNC:11060
SLC7A3	HGNC:11061
SLC7A4	HGNC:11062
SLC7A5	HGNC:11063
SLC7A6	HGNC:11064
SLC7A6OS	HGNC:25807
SLC7A7	HGNC:11065
SLC7A8	HGNC:11066
SLC7A9	HGNC:11067
SLC8A1	HGNC:11068
SLC8A2	HGNC:11069
SLC8A3	HGNC:11070
SLC8B1	HGNC:26175
SLC9A1	HGNC:11071
SLC9A2	HGNC:11072
SLC9A3	HGNC:11073
SLC9A4	HGNC:11077
SLC9A5	HGNC:11078
SLC9A6	HGNC:11079
SLC9A7	HGNC:17123
SLC9A8	HGNC:20728
SLC9A9	HGNC:20653
SLC9B1	HGNC:24244
SLC9B2	HGNC:25143
SLC9C1	HGNC:31401
SLC9C2	HGNC:28664
SLC9D1	HGNC:20329
SLCO1A2	HGNC:10956
SLCO1B1	HGNC:10959
SLCO1B3	HGNC:10961
SLCO1C1	HGNC:13819
SLCO2A1	HGNC:10955
SLCO2B1	HGNC:10962
SLCO3A1	HGNC:10952
SLCO4A1	HGNC:10953
SLCO4C1	HGNC:23612
SLCO5A1	HGNC:19046
SLCO6A1	HGNC:23613
SLF1	HGNC:25408
SLF2	HGNC:17814
SLFN11	HGNC:26633
SLFN12	HGNC:25500
SLFN12L	HGNC:33920
SLFN13	HGNC:26481
SLFN14	HGNC:32689
SLFN5	HGNC:28286
SLFNL1	HGNC:26313
SLIRP	HGNC:20495
SLIT1	HGNC:11085
SLIT2	HGNC:11086
SLIT3	HGNC:11087
SLITRK1	HGNC:20297
SLITRK2	HGNC:13449
SLITRK3	HGNC:23501
SLITRK4	HGNC:23502
SLITRK5	HGNC:20295
SLITRK6	HGNC:23503
SLK	HGNC:11088
SLMAP	HGNC:16643
SLN	HGNC:11089
SLPI	HGNC:11092
SLTM	HGNC:20709
SLU7	HGNC:16939
SLURP1	HGNC:18746
SLURP2	HGNC:25549
SLX1A	HGNC:20922
SLX1B	HGNC:28748
SLX4	HGNC:23845
SLX4IP	HGNC:16225
SLX9	HGNC:15811
SMAD1	HGNC:6767
SMAD2	HGNC:6768
SMAD3	HGNC:6769
SMAD4	HGNC:6770
SMAD5	HGNC:6771
SMAD6	HGNC:6772
SMAD7	HGNC:6773
SMAD9	HGNC:6774
SMAGP	HGNC:26918
SMAP1	HGNC:19651
SMAP2	HGNC:25082
SMARCA1	HGNC:11097
SMARCA2	HGNC:11098
SMARCA4	HGNC:11100
SMARCA5	HGNC:11101
SMARCAD1	HGNC:18398
SMARCAL1	HGNC:11102
SMARCB1	HGNC:11103
SMARCC1	HGNC:11104
SMARCC2	HGNC:11105
SMARCD1	HGNC:11106
SMARCD2	HGNC:11107
SMARCD3	HGNC:11108
SMARCE1	HGNC:11109
SMC1A	HGNC:11111
SMC1B	HGNC:11112
SMC2	HGNC:14011
SMC3	HGNC:2468
SMC4	HGNC:14013
SMC5	HGNC:20465
SMC6	HGNC:20466
SMCHD1	HGNC:29090
SMCO1	HGNC:27407
SMCO2	HGNC:34448
SMCO3	HGNC:34401
SMCO4	HGNC:24810
SMCP	HGNC:6962
SMCR8	HGNC:17921
SMDT1	HGNC:25055
SMG1	HGNC:30045
SMG5	HGNC:24644
SMG6	HGNC:17809
SMG7	HGNC:16792
SMG8	HGNC:25551
SMG9	HGNC:25763
SMIM1	HGNC:44204
SMIM10	HGNC:41913
SMIM10L1	HGNC:49847
SMIM10L2A	HGNC:34499
SMIM10L2B	HGNC:34500
SMIM10L3	HGNC:56768
SMIM11	HGNC:1293
SMIM12	HGNC:25154
SMIM13	HGNC:27356
SMIM14	HGNC:27321
SMIM15	HGNC:33861
SMIM17	HGNC:27114
SMIM18	HGNC:42973
SMIM19	HGNC:25166
SMIM20	HGNC:37260
SMIM21	HGNC:27598
SMIM22	HGNC:48329
SMIM23	HGNC:34440
SMIM24	HGNC:37244
SMIM26	HGNC:43430
SMIM27	HGNC:31420
SMIM28	HGNC:53434
SMIM29	HGNC:1340
SMIM3	HGNC:30248
SMIM30	HGNC:48953
SMIM31	HGNC:49638
SMIM32	HGNC:53640
SMIM33	HGNC:53645
SMIM34	HGNC:39601
SMIM35	HGNC:44179
SMIM36	HGNC:53654
SMIM38	HGNC:54074
SMIM39	HGNC:54076
SMIM40	HGNC:54073
SMIM41	HGNC:54075
SMIM42	HGNC:55000
SMIM43	HGNC:55077
SMIM44	HGNC:55815
SMIM45	HGNC:27930
SMIM46	HGNC:56307
SMIM47	HGNC:53452
SMIM5	HGNC:40030
SMIM7	HGNC:28419
SMIM8	HGNC:21401
SMIM9	HGNC:41915
SMKR1	HGNC:43561
SMLR1	HGNC:44670
SMN1	HGNC:11117
SMN1-AS1	HGNC:58151
SMN2	HGNC:11118
SMNDC1	HGNC:16900
SMO	HGNC:11119
SMOC1	HGNC:20318
SMOC2	HGNC:20323
SMOX	HGNC:15862
SMPD1	HGNC:11120
SMPD2	HGNC:11121
SMPD3	HGNC:14240
SMPD4	HGNC:32949
SMPDL3A	HGNC:17389
SMPDL3B	HGNC:21416
SMPX	HGNC:11122
SMR3A	HGNC:19216
SMR3B	HGNC:17326
SMS	HGNC:11123
SMTN	HGNC:11126
SMTNL1	HGNC:32394
SMTNL2	HGNC:24764
SMU1	HGNC:18247
SMUG1	HGNC:17148
SMURF1	HGNC:16807
SMURF2	HGNC:16809
SMYD1	HGNC:20986
SMYD2	HGNC:20982
SMYD3	HGNC:15513
SMYD4	HGNC:21067
SMYD5	HGNC:16258
SNAI1	HGNC:11128
SNAI2	HGNC:11094
SNAI3	HGNC:18411
SNAP23	HGNC:11131
SNAP25	HGNC:11132
SNAP29	HGNC:11133
SNAP47	HGNC:30669
SNAP91	HGNC:14986
SNAPC1	HGNC:11134
SNAPC2	HGNC:11135
SNAPC3	HGNC:11136
SNAPC4	HGNC:11137
SNAPC5	HGNC:15484
SNAPIN	HGNC:17145
SNCA	HGNC:11138
SNCAIP	HGNC:11139
SNCB	HGNC:11140
SNCG	HGNC:11141
SND1	HGNC:30646
SNED1	HGNC:24696
SNF8	HGNC:17028
SNHG17	HGNC:48600
SNIP1	HGNC:30587
SNN	HGNC:11149
SNORC	HGNC:33763
SNORD118	HGNC:32952
SNPH	HGNC:15931
SNRK	HGNC:30598
SNRNP200	HGNC:30859
SNRNP25	HGNC:14161
SNRNP27	HGNC:30240
SNRNP35	HGNC:30852
SNRNP40	HGNC:30857
SNRNP48	HGNC:21368
SNRNP70	HGNC:11150
SNRPA	HGNC:11151
SNRPA1	HGNC:11152
SNRPB	HGNC:11153
SNRPB2	HGNC:11155
SNRPC	HGNC:11157
SNRPD1	HGNC:11158
SNRPD2	HGNC:11159
SNRPD3	HGNC:11160
SNRPE	HGNC:11161
SNRPF	HGNC:11162
SNRPG	HGNC:11163
SNRPN	HGNC:11164
SNTA1	HGNC:11167
SNTB1	HGNC:11168
SNTB2	HGNC:11169
SNTG1	HGNC:13740
SNTG2	HGNC:13741
SNTN	HGNC:33706
SNU13	HGNC:7819
SNUPN	HGNC:14245
SNURF	HGNC:11171
SNW1	HGNC:16696
SNX1	HGNC:11172
SNX10	HGNC:14974
SNX11	HGNC:14975
SNX12	HGNC:14976
SNX13	HGNC:21335
SNX14	HGNC:14977
SNX15	HGNC:14978
SNX16	HGNC:14980
SNX17	HGNC:14979
SNX18	HGNC:19245
SNX19	HGNC:21532
SNX2	HGNC:11173
SNX20	HGNC:30390
SNX21	HGNC:16154
SNX22	HGNC:16315
SNX24	HGNC:21533
SNX25	HGNC:21883
SNX27	HGNC:20073
SNX29	HGNC:30542
SNX3	HGNC:11174
SNX30	HGNC:23685
SNX31	HGNC:28605
SNX32	HGNC:26423
SNX33	HGNC:28468
SNX4	HGNC:11175
SNX5	HGNC:14969
SNX6	HGNC:14970
SNX7	HGNC:14971
SNX8	HGNC:14972
SNX9	HGNC:14973
SOAT1	HGNC:11177
SOAT2	HGNC:11178
SOBP	HGNC:29256
SOCS1	HGNC:19383
SOCS2	HGNC:19382
SOCS3	HGNC:19391
SOCS4	HGNC:19392
SOCS5	HGNC:16852
SOCS6	HGNC:16833
SOCS7	HGNC:29846
SOD1	HGNC:11179
SOD2	HGNC:11180
SOD3	HGNC:11181
SOHLH1	HGNC:27845
SOHLH2	HGNC:26026
SON	HGNC:11183
SORBS1	HGNC:14565
SORBS2	HGNC:24098
SORBS3	HGNC:30907
SORCS1	HGNC:16697
SORCS2	HGNC:16698
SORCS3	HGNC:16699
SORD	HGNC:11184
SORL1	HGNC:11185
SORL1-AS1	HGNC:55594
SORT1	HGNC:11186
SOS1	HGNC:11187
SOS2	HGNC:11188
SOST	HGNC:13771
SOSTDC1	HGNC:21748
SOWAHA	HGNC:27033
SOWAHB	HGNC:32958
SOWAHC	HGNC:26149
SOWAHD	HGNC:32960
SOX1	HGNC:11189
SOX10	HGNC:11190
SOX11	HGNC:11191
SOX12	HGNC:11198
SOX13	HGNC:11192
SOX14	HGNC:11193
SOX15	HGNC:11196
SOX17	HGNC:18122
SOX18	HGNC:11194
SOX2	HGNC:11195
SOX21	HGNC:11197
SOX3	HGNC:11199
SOX30	HGNC:30635
SOX4	HGNC:11200
SOX5	HGNC:11201
SOX6	HGNC:16421
SOX7	HGNC:18196
SOX8	HGNC:11203
SOX9	HGNC:11204
SP1	HGNC:11205
SP100	HGNC:11206
SP110	HGNC:5401
SP140	HGNC:17133
SP140L	HGNC:25105
SP2	HGNC:11207
SP3	HGNC:11208
SP4	HGNC:11209
SP5	HGNC:14529
SP6	HGNC:14530
SP7	HGNC:17321
SP8	HGNC:19196
SP9	HGNC:30690
SPA17	HGNC:11210
SPAAR	HGNC:27244
SPACA1	HGNC:14967
SPACA3	HGNC:16260
SPACA4	HGNC:16441
SPACA5	HGNC:31353
SPACA5B	HGNC:19142
SPACA6	HGNC:27113
SPACA7	HGNC:29575
SPACA9	HGNC:1367
SPACDR	HGNC:22135
SPADH	HGNC:55808
SPAG1	HGNC:11212
SPAG11A	HGNC:33342
SPAG11B	HGNC:14534
SPAG16	HGNC:23225
SPAG17	HGNC:26620
SPAG4	HGNC:11214
SPAG5	HGNC:13452
SPAG6	HGNC:11215
SPAG7	HGNC:11216
SPAG8	HGNC:14105
SPAG9	HGNC:14524
SPAM1	HGNC:11217
SPANXA1	HGNC:11218
SPANXA2	HGNC:14328
SPANXB1	HGNC:14329
SPANXC	HGNC:14331
SPANXD	HGNC:14332
SPANXN1	HGNC:33174
SPANXN2	HGNC:33175
SPANXN3	HGNC:33176
SPANXN4	HGNC:33177
SPANXN5	HGNC:33178
SPARC	HGNC:11219
SPARCL1	HGNC:11220
SPART	HGNC:18514
SPAST	HGNC:11233
SPATA1	HGNC:14682
SPATA12	HGNC:23221
SPATA13	HGNC:23222
SPATA16	HGNC:29935
SPATA17	HGNC:25184
SPATA18	HGNC:29579
SPATA19	HGNC:30614
SPATA2	HGNC:14681
SPATA20	HGNC:26125
SPATA21	HGNC:28026
SPATA22	HGNC:30705
SPATA24	HGNC:27322
SPATA25	HGNC:16158
SPATA2L	HGNC:28393
SPATA3	HGNC:17884
SPATA31A1	HGNC:23394
SPATA31A3	HGNC:32003
SPATA31A5	HGNC:32005
SPATA31A6	HGNC:32006
SPATA31A7	HGNC:32007
SPATA31C1	HGNC:27846
SPATA31C2	HGNC:24508
SPATA31D1	HGNC:37283
SPATA31D3	HGNC:38603
SPATA31D4	HGNC:38601
SPATA31E1	HGNC:26672
SPATA31F1	HGNC:41911
SPATA31F3	HGNC:42673
SPATA31G1	HGNC:31418
SPATA31H1	HGNC:25275
SPATA32	HGNC:26349
SPATA33	HGNC:26463
SPATA4	HGNC:17333
SPATA45	HGNC:33709
SPATA46	HGNC:27648
SPATA6	HGNC:18309
SPATA6L	HGNC:25472
SPATA7	HGNC:20423
SPATA9	HGNC:22988
SPATC1	HGNC:30510
SPATC1L	HGNC:1298
SPATS1	HGNC:22957
SPATS2	HGNC:18650
SPATS2L	HGNC:24574
SPC24	HGNC:26913
SPC25	HGNC:24031
SPCS1	HGNC:23401
SPCS2	HGNC:28962
SPCS3	HGNC:26212
SPDEF	HGNC:17257
SPDL1	HGNC:26010
SPDYA	HGNC:30613
SPDYC	HGNC:32681
SPDYE1	HGNC:16408
SPDYE10	HGNC:51506
SPDYE11	HGNC:51507
SPDYE12	HGNC:51508
SPDYE13	HGNC:51509
SPDYE14	HGNC:51510
SPDYE15	HGNC:51511
SPDYE16	HGNC:51512
SPDYE17	HGNC:51513
SPDYE18	HGNC:51514
SPDYE2	HGNC:33841
SPDYE21	HGNC:51517
SPDYE2B	HGNC:48334
SPDYE3	HGNC:35462
SPDYE4	HGNC:35463
SPDYE5	HGNC:35464
SPDYE6	HGNC:35465
SPDYE8	HGNC:33771
SPDYE9	HGNC:45034
SPECC1	HGNC:30615
SPECC1L	HGNC:29022
SPEF1	HGNC:15874
SPEF2	HGNC:26293
SPEG	HGNC:16901
SPEGNB	HGNC:51251
SPEM1	HGNC:32429
SPEM2	HGNC:27315
SPEM3	HGNC:53651
SPEN	HGNC:17575
SPESP1	HGNC:15570
SPG11	HGNC:11226
SPG21	HGNC:20373
SPG7	HGNC:11237
SPHK1	HGNC:11240
SPHK2	HGNC:18859
SPHKAP	HGNC:30619
SPI1	HGNC:11241
SPIB	HGNC:11242
SPIC	HGNC:29549
SPICE1	HGNC:25083
SPIDR	HGNC:28971
SPIN1	HGNC:11243
SPIN2A	HGNC:20694
SPIN2B	HGNC:33147
SPIN3	HGNC:27272
SPIN4	HGNC:27040
SPINDOC	HGNC:25115
SPINK1	HGNC:11244
SPINK13	HGNC:27200
SPINK14	HGNC:33825
SPINK2	HGNC:11245
SPINK4	HGNC:16646
SPINK5	HGNC:15464
SPINK6	HGNC:29486
SPINK7	HGNC:24643
SPINK8	HGNC:33160
SPINK9	HGNC:32951
SPINT1	HGNC:11246
SPINT2	HGNC:11247
SPINT3	HGNC:11248
SPINT4	HGNC:16130
SPIRE1	HGNC:30622
SPIRE2	HGNC:30623
SPMAP1	HGNC:34492
SPMAP2	HGNC:13706
SPMAP2L	HGNC:43771
SPMIP1	HGNC:52392
SPMIP10	HGNC:33767
SPMIP11	HGNC:48628
SPMIP2	HGNC:26342
SPMIP3	HGNC:30435
SPMIP4	HGNC:21722
SPMIP5	HGNC:28500
SPMIP6	HGNC:19919
SPMIP7	HGNC:22564
SPMIP8	HGNC:33745
SPMIP9	HGNC:26341
SPN	HGNC:11249
SPNS1	HGNC:30621
SPNS2	HGNC:26992
SPNS3	HGNC:28433
SPO11	HGNC:11250
SPOCD1	HGNC:26338
SPOCK1	HGNC:11251
SPOCK2	HGNC:13564
SPOCK3	HGNC:13565
SPON1	HGNC:11252
SPON2	HGNC:11253
SPOP	HGNC:11254
SPOPL	HGNC:27934
SPOUT1	HGNC:26933
SPP1	HGNC:11255
SPP2	HGNC:11256
SPPL2A	HGNC:30227
SPPL2B	HGNC:30627
SPPL2C	HGNC:28902
SPPL3	HGNC:30424
SPR	HGNC:11257
SPRED1	HGNC:20249
SPRED2	HGNC:17722
SPRED3	HGNC:31041
SPRING1	HGNC:26128
SPRN	HGNC:16871
SPRR1A	HGNC:11259
SPRR1B	HGNC:11260
SPRR2A	HGNC:11261
SPRR2B	HGNC:11262
SPRR2D	HGNC:11264
SPRR2E	HGNC:11265
SPRR2F	HGNC:11266
SPRR2G	HGNC:11267
SPRR3	HGNC:11268
SPRR4	HGNC:23173
SPRR5	HGNC:53428
SPRTN	HGNC:25356
SPRY1	HGNC:11269
SPRY2	HGNC:11270
SPRY3	HGNC:11271
SPRY4	HGNC:15533
SPRYD3	HGNC:25920
SPRYD4	HGNC:27468
SPRYD7	HGNC:14297
SPSB1	HGNC:30628
SPSB2	HGNC:29522
SPSB3	HGNC:30629
SPSB4	HGNC:30630
SPTA1	HGNC:11272
SPTAN1	HGNC:11273
SPTB	HGNC:11274
SPTBN1	HGNC:11275
SPTBN2	HGNC:11276
SPTBN4	HGNC:14896
SPTBN5	HGNC:15680
SPTLC1	HGNC:11277
SPTLC2	HGNC:11278
SPTLC3	HGNC:16253
SPTSSA	HGNC:20361
SPTSSB	HGNC:24045
SPTY2D1	HGNC:26818
SPX	HGNC:28139
SPZ1	HGNC:30721
SQLE	HGNC:11279
SQOR	HGNC:20390
SQSTM1	HGNC:11280
SRA1	HGNC:11281
SRARP	HGNC:28339
SRBD1	HGNC:25521
SRC	HGNC:11283
SRCAP	HGNC:16974
SRCIN1	HGNC:29506
SRD5A1	HGNC:11284
SRD5A2	HGNC:11285
SRD5A3	HGNC:25812
SREBF1	HGNC:11289
SREBF2	HGNC:11290
SREK1	HGNC:17882
SREK1IP1	HGNC:26716
SRF	HGNC:11291
SRFBP1	HGNC:26333
SRGAP1	HGNC:17382
SRGAP2	HGNC:19751
SRGAP2B	HGNC:35237
SRGAP2C	HGNC:30584
SRGAP3	HGNC:19744
SRGN	HGNC:9361
SRI	HGNC:11292
SRL	HGNC:11295
SRM	HGNC:11296
SRMS	HGNC:11298
SRP14	HGNC:11299
SRP19	HGNC:11300
SRP54	HGNC:11301
SRP68	HGNC:11302
SRP72	HGNC:11303
SRP9	HGNC:11304
SRPK1	HGNC:11305
SRPK2	HGNC:11306
SRPK3	HGNC:11402
SRPRA	HGNC:11307
SRPRB	HGNC:24085
SRPX	HGNC:11309
SRPX2	HGNC:30668
SRR	HGNC:14398
SRRD	HGNC:33910
SRRM1	HGNC:16638
SRRM2	HGNC:16639
SRRM3	HGNC:26729
SRRM4	HGNC:29389
SRRM5	HGNC:37248
SRRT	HGNC:24101
SRSF1	HGNC:10780
SRSF10	HGNC:16713
SRSF11	HGNC:10782
SRSF12	HGNC:21220
SRSF2	HGNC:10783
SRSF3	HGNC:10785
SRSF4	HGNC:10786
SRSF5	HGNC:10787
SRSF6	HGNC:10788
SRSF7	HGNC:10789
SRSF8	HGNC:16988
SRSF9	HGNC:10791
SRXN1	HGNC:16132
SRY	HGNC:11311
SS18	HGNC:11340
SS18L1	HGNC:15592
SS18L2	HGNC:15593
SSB	HGNC:11316
SSBP1	HGNC:11317
SSBP2	HGNC:15831
SSBP3	HGNC:15674
SSBP4	HGNC:15676
SSC4D	HGNC:14461
SSC5D	HGNC:26641
SSH1	HGNC:30579
SSH2	HGNC:30580
SSH3	HGNC:30581
SSMEM1	HGNC:29580
SSNA1	HGNC:11321
SSPN	HGNC:11322
SSR1	HGNC:11323
SSR2	HGNC:11324
SSR3	HGNC:11325
SSR4	HGNC:11326
SSRP1	HGNC:11327
SST	HGNC:11329
SSTR1	HGNC:11330
SSTR2	HGNC:11331
SSTR3	HGNC:11332
SSTR4	HGNC:11333
SSTR5	HGNC:11334
SSU72	HGNC:25016
SSU72L1	HGNC:43626
SSU72L2	HGNC:43621
SSU72L3	HGNC:43622
SSU72L4	HGNC:43623
SSU72L5	HGNC:43624
SSU72L6	HGNC:43627
SSUH2	HGNC:24809
SSX1	HGNC:11335
SSX2	HGNC:11336
SSX2B	HGNC:22263
SSX2IP	HGNC:16509
SSX3	HGNC:11337
SSX4	HGNC:11338
SSX4B	HGNC:16880
SSX5	HGNC:11339
SSX7	HGNC:19653
ST13	HGNC:11343
ST14	HGNC:11344
ST18	HGNC:18695
ST3GAL1	HGNC:10862
ST3GAL2	HGNC:10863
ST3GAL3	HGNC:10866
ST3GAL4	HGNC:10864
ST3GAL5	HGNC:10872
ST3GAL6	HGNC:18080
ST6GAL1	HGNC:10860
ST6GAL2	HGNC:10861
ST6GALNAC1	HGNC:23614
ST6GALNAC2	HGNC:10867
ST6GALNAC3	HGNC:19343
ST6GALNAC4	HGNC:17846
ST6GALNAC5	HGNC:19342
ST6GALNAC6	HGNC:23364
ST7	HGNC:11351
ST7L	HGNC:18441
ST8SIA1	HGNC:10869
ST8SIA2	HGNC:10870
ST8SIA3	HGNC:14269
ST8SIA4	HGNC:10871
ST8SIA5	HGNC:17827
ST8SIA6	HGNC:23317
STAB1	HGNC:18628
STAB2	HGNC:18629
STAC	HGNC:11353
STAC2	HGNC:23990
STAC3	HGNC:28423
STAG1	HGNC:11354
STAG2	HGNC:11355
STAG3	HGNC:11356
STAM	HGNC:11357
STAM2	HGNC:11358
STAMBP	HGNC:16950
STAMBPL1	HGNC:24105
STAP1	HGNC:24133
STAP2	HGNC:30430
STAR	HGNC:11359
STARD10	HGNC:10666
STARD13	HGNC:19164
STARD3	HGNC:17579
STARD3NL	HGNC:19169
STARD4	HGNC:18058
STARD5	HGNC:18065
STARD6	HGNC:18066
STARD7	HGNC:18063
STARD8	HGNC:19161
STARD9	HGNC:19162
STAT1	HGNC:11362
STAT2	HGNC:11363
STAT3	HGNC:11364
STAT4	HGNC:11365
STAT5A	HGNC:11366
STAT5B	HGNC:11367
STAT6	HGNC:11368
STATH	HGNC:11369
STAU1	HGNC:11370
